y_true,pred_ridge,pred_transformer
4.614264488220215,4.416874885559082,4.579370021820068
4.133634567260742,4.137373924255371,3.9024908542633057
4.073461532592773,4.187050819396973,4.034202575683594
4.066437721252441,4.132455825805664,4.068554878234863
4.031569957733154,3.9991323947906494,4.235616683959961
4.063145637512207,4.1099934577941895,4.181334972381592
3.880927801132202,4.005984306335449,3.9427132606506348
3.889413833618164,3.877089023590088,3.857628107070923
3.8530895709991455,3.885871410369873,4.01472282409668
3.859438419342041,3.986300468444824,3.770928382873535
4.046924114227295,4.100246429443359,4.108842849731445
4.257438659667969,4.1603312492370605,4.187357425689697
4.0057806968688965,3.934720516204834,4.054958343505859
3.8290462493896484,4.014657020568848,3.8551430702209473
3.9496827125549316,3.87129545211792,3.9542391300201416
3.8636202812194824,3.982900619506836,3.920423984527588
4.293053150177002,4.313967704772949,4.378767967224121
3.9054720401763916,3.948805809020996,4.024430751800537
3.8406078815460205,3.9609715938568115,4.029770851135254
4.262735843658447,4.319744110107422,4.453521251678467
4.4854230880737305,4.436333656311035,4.457748889923096
4.292145252227783,4.280439376831055,4.363685131072998
3.9090209007263184,3.889814615249634,3.7971086502075195
4.044735908508301,3.983440399169922,3.8610458374023438
4.088419437408447,4.072465896606445,4.158565044403076
4.050766468048096,4.143283367156982,4.028606414794922
4.338078022003174,4.250516414642334,4.351100444793701
3.915452718734741,4.0225372314453125,3.9489924907684326
3.832061529159546,3.845531940460205,3.8276748657226562
4.051383972167969,4.009456157684326,4.009160995483398
4.061866760253906,4.117000579833984,4.046089172363281
4.466689586639404,4.402525424957275,4.544193267822266
4.695411682128906,4.5732269287109375,4.662486553192139
4.308628559112549,4.287862777709961,4.4803972244262695
3.851808547973633,3.8299031257629395,3.793837070465088
4.042575359344482,3.996067523956299,4.106533527374268
3.931762933731079,4.014379024505615,4.084051132202148
4.3471150398254395,4.144804000854492,4.179708480834961
3.790285110473633,3.931116819381714,3.9267690181732178
4.639775276184082,4.56962776184082,4.679183483123779
4.108869552612305,4.0576653480529785,3.9669740200042725
4.219375133514404,4.281039237976074,4.324641704559326
4.298525810241699,4.089756488800049,4.1414618492126465
3.966610908508301,3.966996192932129,3.955667495727539
3.8846254348754883,3.8697381019592285,3.865973711013794
3.873901605606079,3.971593141555786,3.8912062644958496
4.029099464416504,4.102597236633301,4.001667499542236
4.379722595214844,4.26997184753418,4.431728839874268
4.510129451751709,4.412870407104492,4.444464683532715
4.098816871643066,4.151066780090332,4.026238918304443
3.882410764694214,3.7526113986968994,3.849193572998047
4.099956512451172,4.1534953117370605,4.162342548370361
3.929725408554077,3.9435317516326904,3.8696908950805664
3.9590413570404053,3.9747514724731445,4.097448825836182
3.9610886573791504,4.067492485046387,3.8976452350616455
3.8486201763153076,3.7386634349823,3.9540152549743652
4.114043712615967,4.129260540008545,4.038303852081299
